User_ID,Session_ID,Event,Timestamp,Device,Region,Channel,Product_Category,Revenue,Bounce_Flag
USR02994,SES02994,Browse,2026-03-25 23:43:47,Tablet,West,Google Ads,Home,0.0,Yes
USR02995,SES02995,Browse,2026-04-01 19:50:34,Desktop,East,Email,Beauty,0.0,Yes
USR02996,SES02996,Browse,2026-03-28 18:36:47,Tablet,South,Social Media,Fashion,0.0,Yes
USR02997,SES02997,Browse,2026-04-04 00:05:29,Tablet,North,Organic,Sports,0.0,No
USR02997,SES02997,Add to Cart,2026-04-04 00:10:29,Desktop,East,Organic,Electronics,0.0,No
USR02997,SES02997,Checkout,2026-04-04 00:12:29,Tablet,West,Google Ads,Sports,0.0,No
USR02997,SES02997,Purchase,2026-04-04 00:15:29,Mobile,West,Organic,Electronics,475.05,No
USR02998,SES02998,Browse,2026-04-03 04:23:49,Desktop,North,Social Media,Fashion,0.0,Yes
USR02999,SES02999,Browse,2026-03-25 19:21:14,Desktop,South,Google Ads,Fashion,0.0,Yes
USR03000,SES03000,Browse,2026-03-20 07:49:52,Desktop,West,Organic,Beauty,0.0,Yes
USR03000,SES03000,Add to Cart,2026-03-20 07:53:52,Desktop,West,Organic,Sports,0.0,Yes
USR03001,SES03001,Browse,2026-04-12 08:08:34,Tablet,North,Email,Electronics,0.0,Yes
USR03001,SES03001,Add to Cart,2026-04-12 08:10:34,Tablet,East,Google Ads,Home,0.0,Yes
USR03001,SES03001,Checkout,2026-04-12 08:12:34,Tablet,West,Email,Fashion,0.0,Yes
USR03002,SES03002,Browse,2026-04-05 09:05:31,Tablet,East,Social Media,Sports,0.0,Yes
USR03002,SES03002,Add to Cart,2026-04-05 09:09:31,Desktop,South,Email,Beauty,0.0,Yes
USR03003,SES03003,Browse,2026-04-11 20:06:23,Tablet,South,Social Media,Beauty,0.0,Yes
USR03004,SES03004,Browse,2026-03-29 23:36:48,Desktop,East,Organic,Beauty,0.0,Yes
USR03004,SES03004,Add to Cart,2026-03-29 23:38:48,Mobile,North,Email,Fashion,0.0,Yes
USR03004,SES03004,Checkout,2026-03-29 23:41:48,Desktop,West,Social Media,Electronics,0.0,Yes
USR03005,SES03005,Browse,2026-03-20 11:33:42,Mobile,North,Email,Electronics,0.0,Yes
USR03005,SES03005,Add to Cart,2026-03-20 11:35:42,Tablet,East,Google Ads,Fashion,0.0,Yes
USR03006,SES03006,Browse,2026-03-23 20:56:15,Tablet,East,Social Media,Home,0.0,Yes
USR03006,SES03006,Add to Cart,2026-03-23 21:01:15,Desktop,South,Social Media,Fashion,0.0,Yes
USR03006,SES03006,Checkout,2026-03-23 21:03:15,Mobile,West,Google Ads,Fashion,0.0,Yes
USR03007,SES03007,Browse,2026-03-17 19:41:38,Desktop,West,Email,Sports,0.0,Yes
USR03007,SES03007,Add to Cart,2026-03-17 19:45:38,Desktop,West,Email,Beauty,0.0,Yes
USR03008,SES03008,Browse,2026-04-11 19:48:16,Desktop,South,Social Media,Fashion,0.0,Yes
USR03008,SES03008,Add to Cart,2026-04-11 19:51:16,Mobile,West,Email,Home,0.0,Yes
USR03009,SES03009,Browse,2026-04-02 12:37:26,Mobile,South,Google Ads,Beauty,0.0,Yes
USR03009,SES03009,Add to Cart,2026-04-02 12:39:26,Tablet,East,Google Ads,Electronics,0.0,Yes
USR03010,SES03010,Browse,2026-04-10 12:35:32,Tablet,East,Email,Electronics,0.0,Yes
USR03011,SES03011,Browse,2026-03-16 07:42:11,Desktop,East,Email,Fashion,0.0,Yes
USR03012,SES03012,Browse,2026-04-10 20:02:32,Mobile,East,Social Media,Sports,0.0,Yes
USR03013,SES03013,Browse,2026-04-08 01:40:20,Desktop,West,Organic,Electronics,0.0,Yes
USR03013,SES03013,Add to Cart,2026-04-08 01:43:20,Desktop,East,Email,Home,0.0,Yes
USR03014,SES03014,Browse,2026-04-04 05:13:16,Desktop,South,Social Media,Electronics,0.0,Yes
USR03014,SES03014,Add to Cart,2026-04-04 05:16:16,Mobile,North,Organic,Sports,0.0,Yes
USR03014,SES03014,Checkout,2026-04-04 05:18:16,Mobile,North,Organic,Electronics,0.0,Yes
USR03015,SES03015,Browse,2026-03-16 07:20:30,Mobile,East,Email,Beauty,0.0,No
USR03015,SES03015,Add to Cart,2026-03-16 07:25:30,Mobile,East,Google Ads,Sports,0.0,No
USR03015,SES03015,Checkout,2026-03-16 07:29:30,Tablet,North,Organic,Beauty,0.0,No
USR03015,SES03015,Purchase,2026-03-16 07:34:30,Mobile,South,Social Media,Beauty,1060.34,No
USR03016,SES03016,Browse,2026-04-02 16:28:59,Desktop,South,Organic,Fashion,0.0,Yes
USR03016,SES03016,Add to Cart,2026-04-02 16:31:59,Mobile,South,Google Ads,Home,0.0,Yes
USR03017,SES03017,Browse,2026-04-12 00:55:29,Tablet,East,Google Ads,Fashion,0.0,Yes
USR03018,SES03018,Browse,2026-03-25 04:51:42,Tablet,South,Social Media,Home,0.0,Yes
USR03018,SES03018,Add to Cart,2026-03-25 04:56:42,Mobile,South,Email,Home,0.0,Yes
USR03018,SES03018,Checkout,2026-03-25 05:00:42,Desktop,East,Google Ads,Beauty,0.0,Yes
USR03019,SES03019,Browse,2026-04-03 20:07:44,Tablet,North,Organic,Electronics,0.0,No
USR03019,SES03019,Add to Cart,2026-04-03 20:10:44,Desktop,North,Google Ads,Sports,0.0,No
USR03019,SES03019,Checkout,2026-04-03 20:15:44,Tablet,North,Email,Sports,0.0,No
USR03019,SES03019,Purchase,2026-04-03 20:18:44,Mobile,East,Social Media,Electronics,1415.87,No
USR03020,SES03020,Browse,2026-04-11 09:13:18,Tablet,West,Organic,Sports,0.0,Yes
USR03020,SES03020,Add to Cart,2026-04-11 09:17:18,Mobile,South,Organic,Fashion,0.0,Yes
USR03021,SES03021,Browse,2026-04-06 20:49:20,Mobile,West,Email,Fashion,0.0,Yes
USR03022,SES03022,Browse,2026-03-26 18:40:38,Desktop,North,Google Ads,Home,0.0,Yes
USR03023,SES03023,Browse,2026-04-02 23:17:19,Tablet,East,Organic,Beauty,0.0,Yes
USR03023,SES03023,Add to Cart,2026-04-02 23:20:19,Mobile,East,Organic,Home,0.0,Yes
USR03023,SES03023,Checkout,2026-04-02 23:25:19,Mobile,East,Organic,Sports,0.0,Yes
USR03024,SES03024,Browse,2026-03-29 16:55:13,Mobile,West,Email,Home,0.0,Yes
USR03025,SES03025,Browse,2026-04-02 04:58:21,Mobile,South,Email,Sports,0.0,Yes
USR03025,SES03025,Add to Cart,2026-04-02 05:02:21,Desktop,West,Email,Electronics,0.0,Yes
USR03025,SES03025,Checkout,2026-04-02 05:04:21,Mobile,East,Social Media,Fashion,0.0,Yes
USR03026,SES03026,Browse,2026-03-18 09:56:11,Mobile,East,Organic,Beauty,0.0,Yes
USR03026,SES03026,Add to Cart,2026-03-18 10:01:11,Tablet,East,Google Ads,Beauty,0.0,Yes
USR03026,SES03026,Checkout,2026-03-18 10:04:11,Tablet,West,Organic,Fashion,0.0,Yes
USR03027,SES03027,Browse,2026-03-19 04:34:27,Desktop,North,Google Ads,Fashion,0.0,Yes
USR03027,SES03027,Add to Cart,2026-03-19 04:36:27,Tablet,West,Social Media,Home,0.0,Yes
USR03027,SES03027,Checkout,2026-03-19 04:38:27,Desktop,South,Social Media,Home,0.0,Yes
USR03028,SES03028,Browse,2026-04-03 02:51:19,Desktop,West,Email,Home,0.0,Yes
USR03029,SES03029,Browse,2026-03-24 05:52:23,Tablet,North,Organic,Electronics,0.0,Yes
USR03030,SES03030,Browse,2026-04-10 21:31:59,Desktop,East,Organic,Home,0.0,Yes
USR03030,SES03030,Add to Cart,2026-04-10 21:35:59,Tablet,East,Google Ads,Fashion,0.0,Yes
USR03030,SES03030,Checkout,2026-04-10 21:39:59,Tablet,West,Google Ads,Sports,0.0,Yes
USR03031,SES03031,Browse,2026-04-09 00:19:02,Desktop,North,Email,Sports,0.0,Yes
USR03032,SES03032,Browse,2026-03-26 21:22:13,Tablet,West,Email,Fashion,0.0,Yes
USR03032,SES03032,Add to Cart,2026-03-26 21:25:13,Tablet,West,Email,Fashion,0.0,Yes
USR03033,SES03033,Browse,2026-03-30 22:16:18,Mobile,North,Email,Beauty,0.0,Yes
USR03033,SES03033,Add to Cart,2026-03-30 22:20:18,Tablet,North,Social Media,Sports,0.0,Yes
USR03034,SES03034,Browse,2026-03-30 20:09:07,Mobile,West,Social Media,Home,0.0,Yes
USR03034,SES03034,Add to Cart,2026-03-30 20:11:07,Desktop,West,Email,Electronics,0.0,Yes
USR03034,SES03034,Checkout,2026-03-30 20:14:07,Mobile,North,Social Media,Fashion,0.0,Yes
USR03035,SES03035,Browse,2026-03-28 14:37:33,Desktop,East,Organic,Home,0.0,Yes
USR03035,SES03035,Add to Cart,2026-03-28 14:40:33,Tablet,West,Google Ads,Home,0.0,Yes
USR03036,SES03036,Browse,2026-04-06 03:15:15,Mobile,West,Email,Fashion,0.0,Yes
USR03037,SES03037,Browse,2026-04-04 01:14:52,Desktop,South,Social Media,Home,0.0,Yes
USR03037,SES03037,Add to Cart,2026-04-04 01:16:52,Desktop,North,Google Ads,Sports,0.0,Yes
USR03037,SES03037,Checkout,2026-04-04 01:19:52,Tablet,West,Organic,Home,0.0,Yes
USR03038,SES03038,Browse,2026-03-27 16:20:34,Desktop,East,Email,Beauty,0.0,Yes
USR03038,SES03038,Add to Cart,2026-03-27 16:23:34,Mobile,East,Email,Electronics,0.0,Yes
USR03039,SES03039,Browse,2026-03-26 14:33:21,Tablet,East,Email,Fashion,0.0,No
USR03039,SES03039,Add to Cart,2026-03-26 14:36:21,Mobile,South,Social Media,Fashion,0.0,No
USR03039,SES03039,Checkout,2026-03-26 14:38:21,Tablet,South,Email,Home,0.0,No
USR03039,SES03039,Purchase,2026-03-26 14:41:21,Desktop,North,Social Media,Beauty,253.32,No
USR03040,SES03040,Browse,2026-04-05 08:34:39,Tablet,West,Google Ads,Home,0.0,Yes
USR03041,SES03041,Browse,2026-03-25 09:48:39,Tablet,North,Google Ads,Beauty,0.0,Yes
USR03041,SES03041,Add to Cart,2026-03-25 09:52:39,Mobile,North,Email,Beauty,0.0,Yes
USR03042,SES03042,Browse,2026-03-19 17:15:33,Desktop,South,Organic,Fashion,0.0,Yes
USR03042,SES03042,Add to Cart,2026-03-19 17:20:33,Tablet,South,Social Media,Electronics,0.0,Yes
USR03043,SES03043,Browse,2026-03-30 07:52:13,Mobile,North,Organic,Sports,0.0,Yes
USR03044,SES03044,Browse,2026-03-20 19:23:02,Desktop,South,Social Media,Home,0.0,Yes
USR03045,SES03045,Browse,2026-04-08 21:13:49,Desktop,East,Google Ads,Beauty,0.0,Yes
USR03045,SES03045,Add to Cart,2026-04-08 21:15:49,Tablet,East,Organic,Fashion,0.0,Yes
USR03046,SES03046,Browse,2026-03-20 12:46:28,Desktop,South,Organic,Home,0.0,Yes
USR03047,SES03047,Browse,2026-03-26 05:35:15,Mobile,West,Google Ads,Home,0.0,No
USR03047,SES03047,Add to Cart,2026-03-26 05:37:15,Tablet,East,Organic,Beauty,0.0,No
USR03047,SES03047,Checkout,2026-03-26 05:39:15,Desktop,North,Social Media,Beauty,0.0,No
USR03047,SES03047,Purchase,2026-03-26 05:41:15,Mobile,East,Email,Beauty,1313.51,No
USR03048,SES03048,Browse,2026-04-02 19:07:22,Desktop,North,Social Media,Home,0.0,Yes
USR03048,SES03048,Add to Cart,2026-04-02 19:09:22,Tablet,East,Social Media,Fashion,0.0,Yes
USR03048,SES03048,Checkout,2026-04-02 19:11:22,Mobile,East,Google Ads,Beauty,0.0,Yes
USR03049,SES03049,Browse,2026-03-27 22:35:53,Mobile,South,Organic,Beauty,0.0,Yes
USR03050,SES03050,Browse,2026-03-29 02:06:51,Mobile,West,Social Media,Sports,0.0,Yes
USR03050,SES03050,Add to Cart,2026-03-29 02:11:51,Desktop,West,Google Ads,Electronics,0.0,Yes
USR03051,SES03051,Browse,2026-03-29 20:41:39,Mobile,North,Social Media,Sports,0.0,Yes
USR03052,SES03052,Browse,2026-04-02 17:56:03,Mobile,West,Email,Fashion,0.0,Yes
USR03053,SES03053,Browse,2026-03-29 03:50:41,Mobile,South,Social Media,Home,0.0,Yes
USR03053,SES03053,Add to Cart,2026-03-29 03:55:41,Mobile,West,Google Ads,Fashion,0.0,Yes
USR03054,SES03054,Browse,2026-03-24 15:59:15,Mobile,East,Email,Fashion,0.0,Yes
USR03054,SES03054,Add to Cart,2026-03-24 16:03:15,Desktop,East,Google Ads,Home,0.0,Yes
USR03054,SES03054,Checkout,2026-03-24 16:07:15,Tablet,West,Google Ads,Home,0.0,Yes
USR03055,SES03055,Browse,2026-04-05 06:49:32,Mobile,East,Google Ads,Home,0.0,Yes
USR03056,SES03056,Browse,2026-04-06 13:25:39,Desktop,East,Google Ads,Electronics,0.0,Yes
USR03056,SES03056,Add to Cart,2026-04-06 13:29:39,Tablet,North,Social Media,Electronics,0.0,Yes
USR03057,SES03057,Browse,2026-04-07 04:35:15,Desktop,South,Google Ads,Home,0.0,Yes
USR03057,SES03057,Add to Cart,2026-04-07 04:40:15,Mobile,East,Email,Sports,0.0,Yes
USR03057,SES03057,Checkout,2026-04-07 04:44:15,Mobile,South,Organic,Beauty,0.0,Yes
USR03058,SES03058,Browse,2026-03-18 06:58:52,Tablet,East,Email,Home,0.0,Yes
USR03059,SES03059,Browse,2026-03-23 10:33:55,Tablet,East,Organic,Electronics,0.0,Yes
USR03059,SES03059,Add to Cart,2026-03-23 10:37:55,Tablet,West,Social Media,Electronics,0.0,Yes
USR03060,SES03060,Browse,2026-04-11 08:55:15,Mobile,East,Organic,Home,0.0,Yes
USR03061,SES03061,Browse,2026-04-03 19:35:43,Desktop,North,Email,Home,0.0,Yes
USR03061,SES03061,Add to Cart,2026-04-03 19:39:43,Mobile,South,Email,Beauty,0.0,Yes
USR03062,SES03062,Browse,2026-04-11 11:12:49,Tablet,West,Social Media,Beauty,0.0,Yes
USR03062,SES03062,Add to Cart,2026-04-11 11:17:49,Tablet,South,Google Ads,Fashion,0.0,Yes
USR03063,SES03063,Browse,2026-03-20 06:26:30,Tablet,West,Email,Sports,0.0,Yes
USR03064,SES03064,Browse,2026-04-06 19:21:15,Tablet,West,Social Media,Beauty,0.0,Yes
USR03064,SES03064,Add to Cart,2026-04-06 19:23:15,Mobile,South,Organic,Home,0.0,Yes
USR03065,SES03065,Browse,2026-03-31 01:53:48,Mobile,South,Google Ads,Home,0.0,Yes
USR03066,SES03066,Browse,2026-04-04 19:23:52,Mobile,West,Google Ads,Sports,0.0,Yes
USR03066,SES03066,Add to Cart,2026-04-04 19:27:52,Desktop,East,Social Media,Home,0.0,Yes
USR03067,SES03067,Browse,2026-03-30 17:25:25,Tablet,South,Email,Fashion,0.0,Yes
USR03067,SES03067,Add to Cart,2026-03-30 17:28:25,Tablet,South,Social Media,Home,0.0,Yes
USR03067,SES03067,Checkout,2026-03-30 17:33:25,Tablet,South,Email,Sports,0.0,Yes
USR03068,SES03068,Browse,2026-03-25 10:21:35,Mobile,East,Email,Beauty,0.0,Yes
USR03068,SES03068,Add to Cart,2026-03-25 10:24:35,Desktop,South,Organic,Beauty,0.0,Yes
USR03069,SES03069,Browse,2026-04-07 13:15:13,Tablet,North,Social Media,Electronics,0.0,Yes
USR03070,SES03070,Browse,2026-03-22 14:24:37,Tablet,East,Social Media,Fashion,0.0,Yes
USR03071,SES03071,Browse,2026-04-11 17:21:32,Mobile,West,Google Ads,Electronics,0.0,Yes
USR03071,SES03071,Add to Cart,2026-04-11 17:24:32,Desktop,East,Social Media,Home,0.0,Yes
USR03071,SES03071,Checkout,2026-04-11 17:28:32,Mobile,West,Email,Beauty,0.0,Yes
USR03072,SES03072,Browse,2026-03-26 12:43:27,Desktop,West,Social Media,Fashion,0.0,Yes
USR03072,SES03072,Add to Cart,2026-03-26 12:46:27,Mobile,North,Organic,Sports,0.0,Yes
USR03073,SES03073,Browse,2026-03-16 02:20:37,Desktop,North,Social Media,Fashion,0.0,Yes
USR03073,SES03073,Add to Cart,2026-03-16 02:22:37,Mobile,South,Email,Fashion,0.0,Yes
USR03073,SES03073,Checkout,2026-03-16 02:25:37,Mobile,North,Email,Beauty,0.0,Yes
USR03074,SES03074,Browse,2026-03-17 03:16:13,Desktop,North,Organic,Sports,0.0,Yes
USR03074,SES03074,Add to Cart,2026-03-17 03:21:13,Desktop,East,Social Media,Beauty,0.0,Yes
USR03075,SES03075,Browse,2026-03-29 19:11:06,Tablet,East,Email,Electronics,0.0,No
USR03075,SES03075,Add to Cart,2026-03-29 19:14:06,Mobile,North,Email,Sports,0.0,No
USR03075,SES03075,Checkout,2026-03-29 19:17:06,Tablet,East,Email,Home,0.0,No
USR03075,SES03075,Purchase,2026-03-29 19:22:06,Desktop,West,Social Media,Sports,955.32,No
USR03076,SES03076,Browse,2026-03-23 23:46:34,Desktop,East,Google Ads,Home,0.0,Yes
USR03076,SES03076,Add to Cart,2026-03-23 23:48:34,Desktop,West,Google Ads,Beauty,0.0,Yes
USR03077,SES03077,Browse,2026-04-10 17:25:29,Tablet,West,Google Ads,Fashion,0.0,No
USR03077,SES03077,Add to Cart,2026-04-10 17:28:29,Tablet,West,Organic,Home,0.0,No
USR03077,SES03077,Checkout,2026-04-10 17:31:29,Desktop,North,Google Ads,Home,0.0,No
USR03077,SES03077,Purchase,2026-04-10 17:36:29,Mobile,West,Email,Beauty,1528.52,No
USR03078,SES03078,Browse,2026-03-29 19:02:25,Mobile,East,Organic,Electronics,0.0,Yes
USR03079,SES03079,Browse,2026-03-23 12:54:09,Mobile,West,Social Media,Electronics,0.0,Yes
USR03079,SES03079,Add to Cart,2026-03-23 12:59:09,Mobile,South,Organic,Electronics,0.0,Yes
USR03080,SES03080,Browse,2026-03-17 22:17:20,Desktop,East,Social Media,Sports,0.0,Yes
USR03081,SES03081,Browse,2026-04-05 11:41:34,Tablet,North,Organic,Electronics,0.0,Yes
USR03081,SES03081,Add to Cart,2026-04-05 11:43:34,Tablet,West,Social Media,Fashion,0.0,Yes
USR03082,SES03082,Browse,2026-03-17 10:42:28,Desktop,South,Email,Electronics,0.0,Yes
USR03082,SES03082,Add to Cart,2026-03-17 10:46:28,Mobile,North,Social Media,Electronics,0.0,Yes
USR03082,SES03082,Checkout,2026-03-17 10:50:28,Mobile,East,Social Media,Electronics,0.0,Yes
USR03083,SES03083,Browse,2026-03-17 16:37:54,Tablet,East,Social Media,Electronics,0.0,No
USR03083,SES03083,Add to Cart,2026-03-17 16:41:54,Tablet,West,Email,Electronics,0.0,No
USR03083,SES03083,Checkout,2026-03-17 16:46:54,Tablet,East,Email,Sports,0.0,No
USR03083,SES03083,Purchase,2026-03-17 16:48:54,Mobile,East,Social Media,Home,1695.35,No
USR03084,SES03084,Browse,2026-03-18 12:05:06,Tablet,North,Social Media,Home,0.0,Yes
USR03085,SES03085,Browse,2026-04-02 18:18:37,Desktop,West,Google Ads,Home,0.0,Yes
USR03086,SES03086,Browse,2026-03-19 05:25:17,Tablet,East,Email,Fashion,0.0,Yes
USR03087,SES03087,Browse,2026-03-23 07:30:51,Desktop,South,Email,Sports,0.0,Yes
USR03087,SES03087,Add to Cart,2026-03-23 07:34:51,Tablet,West,Google Ads,Home,0.0,Yes
USR03088,SES03088,Browse,2026-04-01 00:20:59,Desktop,West,Google Ads,Beauty,0.0,Yes
USR03088,SES03088,Add to Cart,2026-04-01 00:25:59,Desktop,West,Google Ads,Home,0.0,Yes
USR03089,SES03089,Browse,2026-03-29 05:32:41,Mobile,North,Social Media,Electronics,0.0,Yes
USR03090,SES03090,Browse,2026-03-23 06:42:43,Mobile,North,Email,Fashion,0.0,Yes
USR03090,SES03090,Add to Cart,2026-03-23 06:44:43,Desktop,East,Email,Electronics,0.0,Yes
USR03091,SES03091,Browse,2026-03-16 15:59:39,Mobile,East,Organic,Fashion,0.0,Yes
USR03091,SES03091,Add to Cart,2026-03-16 16:02:39,Mobile,West,Social Media,Beauty,0.0,Yes
USR03091,SES03091,Checkout,2026-03-16 16:05:39,Mobile,South,Organic,Electronics,0.0,Yes
USR03092,SES03092,Browse,2026-03-23 21:17:00,Mobile,East,Google Ads,Beauty,0.0,Yes
USR03093,SES03093,Browse,2026-03-27 21:10:03,Mobile,East,Email,Electronics,0.0,Yes
USR03093,SES03093,Add to Cart,2026-03-27 21:13:03,Tablet,West,Social Media,Home,0.0,Yes
USR03093,SES03093,Checkout,2026-03-27 21:16:03,Tablet,South,Organic,Sports,0.0,Yes
USR03094,SES03094,Browse,2026-03-29 11:09:45,Tablet,South,Google Ads,Beauty,0.0,No
USR03094,SES03094,Add to Cart,2026-03-29 11:11:45,Desktop,East,Email,Fashion,0.0,No
USR03094,SES03094,Checkout,2026-03-29 11:16:45,Desktop,North,Google Ads,Beauty,0.0,No
USR03094,SES03094,Purchase,2026-03-29 11:21:45,Mobile,South,Social Media,Beauty,1393.05,No
USR03095,SES03095,Browse,2026-04-10 04:48:29,Desktop,West,Organic,Sports,0.0,Yes
USR03095,SES03095,Add to Cart,2026-04-10 04:53:29,Desktop,North,Email,Sports,0.0,Yes
USR03096,SES03096,Browse,2026-04-04 17:58:31,Desktop,East,Google Ads,Electronics,0.0,Yes
USR03096,SES03096,Add to Cart,2026-04-04 18:03:31,Tablet,East,Social Media,Beauty,0.0,Yes
USR03096,SES03096,Checkout,2026-04-04 18:07:31,Mobile,East,Social Media,Electronics,0.0,Yes
USR03097,SES03097,Browse,2026-03-14 23:25:52,Tablet,South,Email,Electronics,0.0,Yes
USR03098,SES03098,Browse,2026-03-26 13:49:31,Desktop,South,Organic,Beauty,0.0,Yes
USR03098,SES03098,Add to Cart,2026-03-26 13:51:31,Mobile,North,Organic,Sports,0.0,Yes
USR03098,SES03098,Checkout,2026-03-26 13:53:31,Desktop,North,Email,Sports,0.0,Yes
USR03099,SES03099,Browse,2026-03-16 17:09:10,Mobile,West,Organic,Sports,0.0,No
USR03099,SES03099,Add to Cart,2026-03-16 17:13:10,Mobile,South,Social Media,Sports,0.0,No
USR03099,SES03099,Checkout,2026-03-16 17:16:10,Mobile,East,Organic,Beauty,0.0,No
USR03099,SES03099,Purchase,2026-03-16 17:20:10,Mobile,South,Email,Sports,1661.38,No
USR03100,SES03100,Browse,2026-03-14 10:40:42,Tablet,North,Organic,Fashion,0.0,Yes
USR03101,SES03101,Browse,2026-03-21 07:08:40,Mobile,East,Email,Beauty,0.0,No
USR03101,SES03101,Add to Cart,2026-03-21 07:12:40,Desktop,East,Organic,Sports,0.0,No
USR03101,SES03101,Checkout,2026-03-21 07:14:40,Mobile,North,Social Media,Electronics,0.0,No
USR03101,SES03101,Purchase,2026-03-21 07:19:40,Desktop,East,Google Ads,Beauty,1006.57,No
USR03102,SES03102,Browse,2026-04-11 12:49:40,Desktop,West,Organic,Fashion,0.0,Yes
USR03103,SES03103,Browse,2026-03-20 11:50:54,Mobile,North,Organic,Sports,0.0,No
USR03103,SES03103,Add to Cart,2026-03-20 11:55:54,Desktop,North,Organic,Sports,0.0,No
USR03103,SES03103,Checkout,2026-03-20 11:59:54,Mobile,South,Organic,Beauty,0.0,No
USR03103,SES03103,Purchase,2026-03-20 12:02:54,Tablet,South,Google Ads,Beauty,253.81,No
USR03104,SES03104,Browse,2026-03-16 15:23:27,Mobile,North,Email,Fashion,0.0,Yes
USR03105,SES03105,Browse,2026-03-14 10:48:28,Mobile,West,Organic,Sports,0.0,Yes
USR03105,SES03105,Add to Cart,2026-03-14 10:52:28,Tablet,East,Email,Fashion,0.0,Yes
USR03105,SES03105,Checkout,2026-03-14 10:57:28,Tablet,North,Social Media,Home,0.0,Yes
USR03106,SES03106,Browse,2026-03-22 00:58:26,Tablet,East,Organic,Beauty,0.0,Yes
USR03107,SES03107,Browse,2026-03-30 04:54:08,Mobile,South,Social Media,Electronics,0.0,Yes
USR03108,SES03108,Browse,2026-03-16 05:59:03,Mobile,South,Email,Beauty,0.0,Yes
USR03109,SES03109,Browse,2026-03-14 18:30:09,Tablet,East,Organic,Home,0.0,Yes
USR03109,SES03109,Add to Cart,2026-03-14 18:33:09,Tablet,East,Social Media,Home,0.0,Yes
USR03109,SES03109,Checkout,2026-03-14 18:38:09,Mobile,West,Email,Beauty,0.0,Yes
USR03110,SES03110,Browse,2026-04-06 21:59:20,Mobile,South,Email,Electronics,0.0,Yes
USR03110,SES03110,Add to Cart,2026-04-06 22:01:20,Desktop,North,Social Media,Sports,0.0,Yes
USR03111,SES03111,Browse,2026-04-09 03:31:48,Desktop,South,Organic,Beauty,0.0,Yes
USR03112,SES03112,Browse,2026-04-07 13:15:48,Tablet,North,Social Media,Fashion,0.0,Yes
USR03112,SES03112,Add to Cart,2026-04-07 13:20:48,Mobile,West,Email,Home,0.0,Yes
USR03112,SES03112,Checkout,2026-04-07 13:24:48,Desktop,South,Organic,Beauty,0.0,Yes
USR03113,SES03113,Browse,2026-03-25 21:07:13,Tablet,West,Organic,Sports,0.0,Yes
USR03114,SES03114,Browse,2026-03-25 21:18:28,Desktop,West,Social Media,Sports,0.0,Yes
USR03115,SES03115,Browse,2026-03-25 08:46:20,Desktop,West,Organic,Sports,0.0,Yes
USR03115,SES03115,Add to Cart,2026-03-25 08:48:20,Tablet,South,Organic,Fashion,0.0,Yes
USR03115,SES03115,Checkout,2026-03-25 08:51:20,Mobile,East,Email,Beauty,0.0,Yes
USR03116,SES03116,Browse,2026-04-08 07:47:13,Desktop,North,Google Ads,Fashion,0.0,Yes
USR03117,SES03117,Browse,2026-03-27 13:08:24,Desktop,West,Email,Sports,0.0,No
USR03117,SES03117,Add to Cart,2026-03-27 13:10:24,Desktop,South,Organic,Home,0.0,No
USR03117,SES03117,Checkout,2026-03-27 13:12:24,Tablet,North,Social Media,Sports,0.0,No
USR03117,SES03117,Purchase,2026-03-27 13:14:24,Desktop,West,Google Ads,Electronics,1813.19,No
USR03118,SES03118,Browse,2026-04-03 13:27:29,Mobile,North,Google Ads,Home,0.0,Yes
USR03118,SES03118,Add to Cart,2026-04-03 13:31:29,Tablet,North,Social Media,Sports,0.0,Yes
USR03119,SES03119,Browse,2026-03-23 01:18:19,Desktop,North,Social Media,Fashion,0.0,Yes
USR03119,SES03119,Add to Cart,2026-03-23 01:22:19,Mobile,West,Google Ads,Electronics,0.0,Yes
USR03120,SES03120,Browse,2026-03-18 17:26:01,Tablet,West,Google Ads,Electronics,0.0,Yes
USR03120,SES03120,Add to Cart,2026-03-18 17:29:01,Tablet,West,Google Ads,Sports,0.0,Yes
USR03121,SES03121,Browse,2026-03-14 23:59:11,Tablet,North,Email,Electronics,0.0,Yes
USR03121,SES03121,Add to Cart,2026-03-15 00:01:11,Mobile,West,Google Ads,Fashion,0.0,Yes
USR03121,SES03121,Checkout,2026-03-15 00:04:11,Tablet,East,Email,Beauty,0.0,Yes
USR03122,SES03122,Browse,2026-04-02 23:02:31,Mobile,West,Email,Electronics,0.0,Yes
USR03122,SES03122,Add to Cart,2026-04-02 23:07:31,Mobile,North,Email,Beauty,0.0,Yes
USR03123,SES03123,Browse,2026-03-29 12:27:52,Mobile,East,Organic,Sports,0.0,No
USR03123,SES03123,Add to Cart,2026-03-29 12:30:52,Mobile,West,Organic,Fashion,0.0,No
USR03123,SES03123,Checkout,2026-03-29 12:33:52,Desktop,South,Google Ads,Home,0.0,No
USR03123,SES03123,Purchase,2026-03-29 12:37:52,Tablet,West,Email,Sports,928.53,No
USR03124,SES03124,Browse,2026-03-23 07:15:46,Tablet,South,Email,Fashion,0.0,Yes
USR03124,SES03124,Add to Cart,2026-03-23 07:17:46,Tablet,North,Organic,Sports,0.0,Yes
USR03124,SES03124,Checkout,2026-03-23 07:20:46,Desktop,East,Social Media,Electronics,0.0,Yes
